,id_post,id,message,picture,link,name,caption,description,icon,type,status_type,created_time,updated_time,shares
67,146,612616258840297_787956671306254,"Check out the official Emojis of #Copa100: thumbkandi.com/copa2016
#officialcopaemoji",https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xpf1/v/t15.0-10/s130x130/12525719_1124950217527228_1763246446_n.jpg?oh=5e364455922e1fd2557d199d0af54dfb&oe=58266AEC&__gda__=1475919316_38809eb2077d47065c8e9101be1d1d71,https://www.facebook.com/Thumbkandi/videos/1124941980861385/,Thumbkandi,,"Kick off Copa América Centenario 2016 and share the emoji fun! 
The Official Copa América Centenario 2016 Emoji-Sticker Collection has arrived.

Download now! thumbkandi.com/copa2016

 #copamerica #CA2016 #copaemojis #socceremoji",,video,added_video,2016-06-26T03:09:46+0000,2016-06-26T17:05:22+0000,
68,147,612616258840297_787944127974175,CAC 2016 Post Match Interviews & Press Conference,https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xaf1/v/t15.0-10/s130x130/13538026_787952961306625_2021423183_n.jpg?oh=2043fe8659d0f72a83240c9ed9ba2fe4&oe=57F683A5&__gda__=1476273235_c00ccec5584a7e50a0af3a108b14c651,https://www.facebook.com/2016CopaAmericaCentenario/videos/787944127974175/,,,,https://www.facebook.com/images/icons/video.gif,video,added_video,2016-06-26T02:48:55+0000,2016-06-30T23:28:18+0000,77
69,148,612616258840297_787938564641398,"U.S. Soccer Mixed Zone at University of Phoenix Stadium in Glendale, AZ",https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xfp1/v/t15.0-10/p130x130/13481558_787942191307702_546221012_n.jpg?oh=9d6a7214e8d49e5fb11b1055834a79fc&oe=58309553&__gda__=1475300340_c0bb5875f1cd58e78eb9d36ba9d99c32,https://www.facebook.com/2016CopaAmericaCentenario/videos/787938564641398/,,,,https://www.facebook.com/images/icons/video.gif,video,added_video,2016-06-26T02:41:23+0000,2016-06-27T16:38:50+0000,36
70,149,612616258840297_787938617974726,"Parabéns para David Ospina de Selección Colombia - FCFSeleccionCol, O Melhor Jogador Budweiser da Partida! Acesse pt.ca2016.com/awards para ver todos os jogadores que ganharam o prêmio #Copa100",https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-0/s130x130/13494987_787938617974726_2875789319174418743_n.jpg?oh=d0e8db6e55b8c153b1c7815f08c4f8a9&oe=57FD76AF&__gda__=1479495549_9284ba9711210fdfb07940eec066d550,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787938617974726/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:41:19+0000,2016-06-27T17:57:53+0000,85
71,150,612616258840297_787938317974756,"¡Felicitaciones a David Ospina del Selección Colombia - FCFSeleccionCol, Jugador del Partido de Budweiser! Visita es.ca2016.com/awards para conocer a todos los ganadores del premio #Copa100",https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-0/s130x130/13506992_787938317974756_7616221185432543647_n.jpg?oh=783c0a413bcfd9c9e46a3b0cc5b136ba&oe=57F8FD79&__gda__=1475435179_9833eb936942721e3e6a122c4bbde4ae,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787938317974756/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:40:41+0000,2016-06-26T14:12:04+0000,36
72,151,612616258840297_787937994641455,"Congratulations to Selección Colombia - FCFSeleccionCol's David Ospina, the Budweiser Man of the Match! Visit http://www.ca2016.com/awards to see all of the award winners #Copa100",https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-0/s130x130/13528835_787937994641455_7978593985822653887_n.jpg?oh=a6e9f191dda309feb740dbfd62b79e37&oe=582C2128&__gda__=1475129862_27200aa65270c896d09b99cab779fcc8,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787937994641455/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:40:01+0000,2016-06-26T14:12:15+0000,31
73,152,612616258840297_787930141308907,CAC 2016 Post Match Interviews & Press Conference,https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xft1/v/t15.0-10/s130x130/13538060_787936344641620_1954810600_n.jpg?oh=b4ee1617d9c817953edaede46ec4e529&oe=5826429A&__gda__=1479264298_ed215956ade22df4540ad2c31571d7c8,https://www.facebook.com/2016CopaAmericaCentenario/videos/787930141308907/,,,,https://www.facebook.com/images/icons/video.gif,video,added_video,2016-06-26T02:28:49+0000,2016-06-29T00:14:47+0000,65
74,153,612616258840297_787929107975677,Here are the final stats from the #USAvCOL match. #Copa100,https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-0/s130x130/13438947_787929107975677_7438751165301364464_n.jpg?oh=e79de5689b32aa5fa5068182cb46a7c6&oe=57F5369B&__gda__=1475998588_ce14f47d4653ae6bb13a9302abefffa4,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787929107975677/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:26:44+0000,2016-06-26T02:26:44+0000,157
75,154,612616258840297_787927277975860,Estas fueron las estadísticas del partido #USAvCOL en #Copa100.,https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-0/s130x130/13508854_787927277975860_4624457944252365990_n.jpg?oh=6630626f0b5948011d8b1a2c6cf55aab&oe=582AA49D&__gda__=1480006083_29775717b9706f49e863784b9bb42d12,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787927277975860/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:24:02+0000,2016-06-27T04:50:02+0000,53
76,155,612616258840297_787926131309308,Confiram as estatísticas da partida de hoje! #USAvCOL #Copa100,https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-0/s130x130/13516343_787926131309308_7405197993935964581_n.jpg?oh=de431876ce28f8f536b639b49803bcbf&oe=5832F5B7&__gda__=1479468679_0d8b1e5420a2d5578bb64cf69bc45537,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787926131309308/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:22:06+0000,2016-06-26T02:22:06+0000,11
77,156,612616258840297_787926134642641,Confiram as estatísticas da partida de hoje! #USAvCOL #Copa100,https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-0/s130x130/13510759_787926134642641_6523487567946423101_n.jpg?oh=ba92a731d4d71923c34863df932771b0&oe=58364691&__gda__=1479233999_7056c56255929d7a2a21c863a7884749,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787926134642641/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:22:06+0000,2016-06-26T13:39:27+0000,15
78,157,612616258840297_787925694642685,"What a match! Look at some of the top photos from #USAvCOL

¡Vaya partido! Dale una mirada a las mejores imágenes del #USAvCOL

Que jogaço! Veja aqui algumas das melhores fotos de #USAvCOL",https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-0/s130x130/13502014_787924424642812_512653157357937045_n.jpg?oh=2ed8f353f2b1f2b77f4de4e05e2be806&oe=583585BE&__gda__=1475795408_28e3c371bae4a1a668ed8a6b8fd49813,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787924424642812/?type=3,Photos from Copa América Centenario 2016's post,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:21:36+0000,2016-06-27T17:52:25+0000,265
79,158,612616258840297_787918944643360,¡Felicidades a la Selección Colombia - FCFSeleccionCol por lograr el 3er lugar en #Copa100! Esta fue su mejor actuación en una #CopaAmerica desde 2001.,https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-0/s130x130/13537699_787918944643360_7822829605831562533_n.png?oh=1c8090a1f89c4575b3e064dfe331c713&oe=57F4C2BD&__gda__=1479167599_deddd522c1483a8ba77af57d7f799d46,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787918944643360/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:13:13+0000,2016-07-03T03:45:36+0000,1128
80,159,612616258840297_787917731310148,¡Final del partido! La Selección Colombia - FCFSeleccionCol gana 0-1. ¡Felicidades a ambos equipos por un partido bien luchado! #USAvCOL,https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-0/s130x130/13502021_787917731310148_780357639946511507_n.png?oh=4ccd19703bdc32efbecffde7f61fd1a8&oe=5829F145&__gda__=1479035680_941acf01744923a4ae42fb7a377b2f1e,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787917731310148/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:11:41+0000,2016-06-27T05:54:09+0000,252
81,160,612616258840297_787917041310217,Parabéns Selección Colombia - FCFSeleccionCol por essa vitória! É a maior colocação do time desde 2001! #LosCafeteros #Copa100,https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-0/s130x130/13510868_787917041310217_3554145991282763844_n.png?oh=1c5e46ae81301f153e85ee9834564f7f&oe=57F37CA0&__gda__=1475499408_ee7242dbf446a3e0b38a9db976cf28b8,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787917041310217/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:10:56+0000,2016-06-26T04:09:53+0000,22
82,161,612616258840297_787915671310354,Congrats to Selección Colombia - FCFSeleccionCol. This is their highest finish since 2001! #USAvCOL #Copa100,https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-0/s130x130/13508929_787915671310354_3960601984361577153_n.png?oh=91ddb8697af0e94c962b26d4edafb3f9&oe=582D6093&__gda__=1479121473_3fa673f4fce5feea2ef668c74e94c5d7,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787915671310354/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:09:47+0000,2016-06-26T02:09:47+0000,196
83,162,612616258840297_787914321310489,CAC 2016 Post Match Interviews & Press Conference,https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xfa1/v/t15.0-10/s130x130/13537995_787915271310394_250897635_n.jpg?oh=3fbadcb859c67c6767d865aaca89983d&oe=57F28D70&__gda__=1479825676_4616bd546c6af37083d0c60dbbb84a6b,https://www.facebook.com/2016CopaAmericaCentenario/videos/787914321310489/,,,,https://www.facebook.com/images/icons/video.gif,video,added_video,2016-06-26T02:08:22+0000,2016-06-27T17:09:05+0000,81
84,163,612616258840297_787914304643824,"E assim acaba a partida! Selección Colombia - FCFSeleccionCol foi vitoriosa e conquistou o 3º lugar na #CopaAmerica, enquanto U.S. Soccer acabou em 4º. Parabéns aos dois times pelo seu desempenho e esforço nesse campeonato! #USAvCOL #Copa100",https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-xat1/v/t1.0-0/s130x130/13533093_787914304643824_7737636520452437150_n.png?oh=d805ddd17775bff1df8a910dbe0462b9&oe=57F07088&__gda__=1479619060_d3c96a7852b085d1cc55321192648747,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787914304643824/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:08:15+0000,2016-06-26T02:08:15+0000,23
85,164,612616258840297_787913657977222,Congratulations to U.S. Soccer and Selección Colombia - FCFSeleccionCol on a hard fought match. #USAvCOL #Copa100,https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-0/s130x130/13532987_787913657977222_8660892345543808822_n.png?oh=159b5fb1e92145c754f48ced281d6fd1&oe=582E91CD&__gda__=1479319583_b924050c5d98714bc71307ceaae7a6fd,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787913657977222/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T02:07:24+0000,2016-06-27T03:15:16+0000,213
86,165,612616258840297_787911247977463,CAC 2016 Post Match Interviews & Press Conference,https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xat1/v/t15.0-10/s130x130/13481588_787911964644058_10510902_n.jpg?oh=98706ed7631e17e9d65644522c5f1791&oe=57EBCC5B&__gda__=1475433372_d0429b66551cf374bf24d631ac032659,https://www.facebook.com/2016CopaAmericaCentenario/videos/787911247977463/,,,,https://www.facebook.com/images/icons/video.gif,video,added_video,2016-06-26T02:04:58+0000,2016-06-26T02:04:58+0000,64
87,166,612616258840297_787910474644207,Live with #BudMOTM David Ospina of Selección Colombia - FCFSeleccionCol - #Copa100,https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xfa1/v/t15.0-10/p130x130/13538358_787923471309574_655584749_n.jpg?oh=c0c802239e321c89f9eaafe7f651f372&oe=57F9780F&__gda__=1479486067_6bd03f12133340ac78dc9e80ec4b472f,https://www.facebook.com/2016CopaAmericaCentenario/videos/787910474644207/,,,,https://www.facebook.com/images/icons/video.gif,video,added_video,2016-06-26T02:04:51+0000,2016-06-28T04:52:54+0000,374
88,167,612616258840297_787906321311289,"¡No olvides elegir a tu jugador favorito del partido! Puedes votar por nuestro sitio oficial, Twitter o el app de #Copa100. #USAvCOL",https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-0/s130x130/13537613_787906321311289_6485074033000247896_n.jpg?oh=81974d8bd13e5438486872a534e9efd0&oe=57F8989E&__gda__=1479860345_995cf9274d3a3d35aca05d26c7ea2b29,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787906321311289/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T01:50:17+0000,2016-06-27T15:14:31+0000,30
89,168,612616258840297_787904404644814,A votação para o Melhor Jogador Budweiser da Partida começou! Qual craque merece essa honra? Acesse pt.CA2016.com para votar #BudMOTM | U.S. Soccer v Selección Colombia - FCFSeleccionCol,https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-0/s130x130/13495138_787904404644814_2376064678164814744_n.png?oh=d40437c60070cf22929cd187cfc08b8c&oe=582855D2&__gda__=1475298100_fb0b4aba470e4ff7462e0cd6b00e3dcb,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787904404644814/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T01:43:41+0000,2016-06-26T20:52:03+0000,8
90,169,612616258840297_787904287978159,"¡Está abierta la votación para el Jugador del Partido de Budweiser! ¿Quién recibirá el honor por su desempeño?
Visita es.CA2016.com para dejar tu voto #BudMOTM | U.S. Soccer v Selección Colombia - FCFSeleccionCol",https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xft1/v/t1.0-0/s130x130/13512179_787904287978159_251098789537245433_n.png?oh=74c48a35ac6f95c4bfac00873d1d57ca&oe=57F3E1EB&__gda__=1475092596_63198be81606d1a25258c5912102331b,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787904287978159/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T01:43:13+0000,2016-06-26T01:43:13+0000,4
91,170,612616258840297_787903844644870,"Voting for the Budweiser Man of the Match is now open! Whose performance will earn the honor?
Visit CA2016.com to cast your vote #BudMOTM | U.S. Soccer v Selección Colombia - FCFSeleccionCol",https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-0/s130x130/13516601_787903844644870_2579064754476761289_n.png?oh=966b1dc395b44d4dba9f83b37a06354a&oe=57EE7E12&__gda__=1476091823_de791f8b766ff74249544ca672a20a2d,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787903844644870/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T01:42:15+0000,2016-06-26T01:42:30+0000,3
92,171,612616258840297_787902554644999,Vote for who you think played the best! Select a player below to vote for your Budweiser Man of the Match | U.S. Soccer v Selección Colombia - FCFSeleccionCol #BudMOTM,,,,,,,status,mobile_status_update,2016-06-26T01:38:00+0000,2016-06-27T03:46:13+0000,19
93,172,612616258840297_786749908093597,Budweiser Man of the Match Voting begins in 10 minutes! Visit CA2016.com or the Copa América Centenario 2016 Facebook page to vote  | U.S. Soccer v Selección Colombia - FCFSeleccionCol #BudMOTM,https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-0/s130x130/13533313_786749908093597_6009087133120567070_n.png?oh=6144ee3ec08727fac0ade019893ad271&oe=57E9CE0F&__gda__=1475746089_1d46dc9fb375c19f9b9c171f9faaa397,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/786749908093597/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T01:25:44+0000,2016-06-26T01:25:44+0000,1
94,173,612616258840297_786750134760241,¡La votación para el Jugador del Partido de Budweiser comienza en 10 minutos! Visita es.CA2016.com o la página de Facebook Copa América Centenario 2016 para votar | U.S. Soccer v Selección Colombia - FCFSeleccionCol  #BudMOTM,https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xft1/v/t1.0-0/s130x130/13524435_786750134760241_6643223644085010892_n.png?oh=1061af2cb171f4b1f7edb724711cba8c&oe=582F7B3D&__gda__=1475717167_dd146ab7cb8c985e71bc1c89fedf8fa1,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/786750134760241/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T01:25:44+0000,2016-06-26T06:44:24+0000,3
95,174,612616258840297_786750754760179,A Votação para o Melhor em Campo Budweiser começa em 10 minutos! Vote pelo site pt.CA2016.com ou em nossa página no Facebook Copa América Centenario 2016 | U.S. Soccer v Selección Colombia - FCFSeleccionCol #BudMOTM,https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-0/s130x130/13532917_786750754760179_7111477894627401983_n.png?oh=aa78871db02d2388db916d873d4bce95&oe=5832EA8B&__gda__=1475777965_3312a710f88bcace6d97c0bad430ab92,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/786750754760179/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T01:25:44+0000,2016-06-26T01:25:44+0000,1
96,175,612616258840297_787884534646801,Acaba o primeiro tempo da partida com a Selección Colombia - FCFSeleccionCol liderando por 1-0! A Colômbia nunca perdeu uma partida da #CopaAmerica em que eles estavam liderando por 1-0 no primeiro tempo! #USAvCOL #Copa100,https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-0/s130x130/13516244_787884534646801_9071276580989831806_n.png?oh=ff280ca237d12f18106b620c80748af1&oe=57FD545B&__gda__=1475272637_32b69f992c43a8475b7d3556541bb883,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787884534646801/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T00:59:13+0000,2016-06-26T11:57:50+0000,146
97,176,612616258840297_787883794646875,¡Medio tiempo en #USAvCOL! La Selección Colombia - FCFSeleccionCol nunca ha perdido cuando va ganando 1-0 al descanso de un partido en #CopaAmerica. #Copa100,https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-0/s130x130/13533275_787883794646875_202917792439465718_n.png?oh=06947d7ebb6e44174b04a50c8c6f5b1d&oe=57F4641C&__gda__=1476166197_5134fe7286aeb968a70ce0093568b268,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787883794646875/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T00:58:24+0000,2016-06-27T03:00:06+0000,193
98,177,612616258840297_787883577980230,Selección Colombia - FCFSeleccionCol has never lost when leading 1-0 at halftime in a #CopaAmerica match! #USAvCOL #Copa100,https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xtp1/v/t1.0-0/s130x130/13509121_787883577980230_8624617061432243858_n.png?oh=42f86a1a7cd37e9d95d8e20c85af7bd0&oe=57EB7CAD&__gda__=1475369274_29aef7a2219d92f8c24822ebcc32503e,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787883577980230/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T00:57:55+0000,2016-06-26T03:31:54+0000,94
99,178,612616258840297_787880614647193,"Esse foi o quinto gol de Bacca pela Colômbia em 2016, e que golaço! Ele é o artilheiro do time esse ano. #USAvCOL #Copa100",https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xlp1/v/t1.0-0/s130x130/13501625_787880614647193_845153305635450667_n.png?oh=fa75a3710ec8372cf1921b61c33e2fc6&oe=57F373E8&__gda__=1476141838_3ebf4e2e7a3ddfc076e55b0da1b71873,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787880614647193/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T00:50:02+0000,2016-06-26T08:21:47+0000,22
100,179,612616258840297_787880234647231,¡Pase espectacular de James Rodriguez y golazo de Carlos Bacca en el 31'! ¡Los #Cafeteros ya están arriba 0-1! Este fue el 5to gol de Bacca con la Selección Colombia - FCFSeleccionCol en el 2016. El es el líder goleador para el equipo en este año. #Copa100,https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-0/s130x130/13310456_787880234647231_4656558843085072390_n.png?oh=52931755bf30de8ca807c8dca8c539e3&oe=57EC3479&__gda__=1479305823_fc7acaeea63decd63083381bdebd4e8c,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787880234647231/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T00:48:31+0000,2016-06-27T09:23:34+0000,119
101,180,612616258840297_787880221313899,That's Carlos Bacca's 5th goal for Selección Colombia - FCFSeleccionCol in 2016. He's still the leading scorer for the team this year. #USAvCOL #Copa100,https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-xlt1/v/t1.0-0/s130x130/13439179_787880221313899_9175556465815470724_n.png?oh=a96c9227d9fb5f9684e4700fb2a7aab4&oe=5834AE8F&__gda__=1475816339_6b5d5be4a668036a85768fd9da3b96b6,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787880221313899/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T00:48:29+0000,2016-06-26T00:48:29+0000,17
102,181,612616258840297_787892951312626,Here is Selección Colombia - FCFSeleccionCol's lineup for the #USAvCOL match. #Copa100,https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xft1/v/t1.0-0/s130x130/13516188_787892631312658_9193565549079757329_n.png?oh=4d7c03c61fc771febbf2e882312c80dd&oe=57EEEAAE&__gda__=1475826364_c9216c5e2aa57241fd159cc82f86f8ff,https://www.facebook.com/2016CopaAmericaCentenario/photos/a.688703801231542.1073741828.612616258840297/787892631312658/?type=3,Timeline Photos,,,https://www.facebook.com/images/icons/photo.gif,photo,added_photos,2016-06-26T00:00:00+0000,2016-06-27T12:11:58+0000,8
